id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
14981,1.8606,28,5.122270742,1.037135279,1157,2.917847025,40.42,-122.27,0.832
14982,4.5074,43,4.655367232,0.956386293,800,2.894557823,37.79,-122.24,2.033
14983,3.1429,16,3,1,531,1.713541667,34,-118.41,4.5
14984,2.3276,26,5.022556391,1.001879699,2626,4.126550868,33.85,-117.97,1.597
14985,4.4562,17,5.876,1.046666667,758,2.516666667,33.84,-117.88,1.618
14986,3.851,19,3.554941258,1.051465798,1655,2.215619694,37.4,-122.11,1.875
14987,5.7551,36,6.497584523,1.079239303,2129,3.177897574,37.56,-122.02,2.393
14988,3.58,21,4.5,1.041666667,1283,2.275,33.83,-117.95,2.464
14989,1.9167,16,3.430913349,1.065997131,1468,2.006856024,38.37,-122.71,0.833
14990,2.3929,25,3.858247423,1.053956835,1255,1.360344209,38.61,-121.45,1.554
14991,2.9018,24,5.352750809,1.091557669,1081,2.273381295,34.11,-117.41,0.704
14992,5.5061,11,5.186915888,1.029126214,2693,2.557544757,37.44,-122.12,2.287
14993,2.8472,18,2.839517625,1.070808126,2027,2.492227979,37.57,-122.31,2.408
14994,2.2817,11,3.479112272,1.029929078,3381,3.478371501,33.77,-118.17,1.55
14995,3.6437,22,5.681710214,1.087533156,1883,2.62562396,33.84,-117.97,1.985
14996,3.6389,17,3.881606765,1.027093596,1358,1.698587127,34.02,-118.43,2.554
14997,1.7969,18,4.153228463,1.107913669,1326,2.673333333,35.42,-119.08,0.515
14998,5.741,26,7.6875,1.3203125,1017,2.55,37.48,-122.27,5.00001
14999,3.5255,27,5.343520782,1,2172,3.001886792,37.95,-121.22,0.823
15000,5.0867,26,6.755813953,1.007731959,1468,2.745856354,37.31,-122.01,2.563
15001,4.8497,21,5.567144766,0.982430454,2919,3.311004785,34.11,-117.88,1.958
15002,3.375,9,5.838034188,0.955696203,872,2.582251082,36.95,-120.08,0.743
15003,4.0625,29,5.763285024,1.02507837,1371,2.989106754,37.97,-122.01,2.301
15004,4.65,22,5.960912052,1.097744361,1432,3.058823529,33.12,-117.07,1.953
15005,2.6531,26,3.983146067,1.107015674,2519,3.256837099,33.77,-118.29,1.297
15006,5.7415,18,5.343520782,1.002610966,2272,4.094488189,37.53,-122.26,2.871
15007,1.0658,15,3.56462585,1.081632653,639,2.326530612,36.82,-119.8,0.475
15008,2.2813,26,4.29321663,1.041121495,1180,2.940613027,36.07,-119.06,1.066
15009,5.9716,36,6.771812081,1.023364486,1330,2.677852349,34.1,-118.06,2.759
15010,1.6534,11,5.729903537,1.077093023,1805,4.061452514,35.99,-119.46,0.525
15011,3.5521,52,6.049404499,1.102994012,1109,2.853535354,32.73,-116.96,1.958
15012,3.256,27,3.004065041,1.077235772,672,3.5,34.2,-118.48,2.847
15013,6.5173,25,5.840958606,1.060566449,1508,2.41986456,37.35,-122.03,3.485
15014,3.3326,52,3.858778626,1.049261084,1411,2.939959933,34.06,-118.34,2.314
15015,2.3281,52,4.373271889,1,1729,2.414944356,38.25,-122.03,1.056
15016,1.4387,16,4.68627451,1.149305556,1643,2.854166667,34.58,-117.41,0.525
15017,3.4875,34,4.520979021,1.01826484,1246,3.776623377,34.13,-118.23,1.829
15018,2.2333,39,5.273611111,1.067146283,1275,2.723214286,34.11,-117.32,0.855
15019,12.2092,23,8.039215686,1.065217391,833,2.039855072,32.82,-117.22,5.00001
15020,1.8242,15,5.9175,1.15,883,3.5375,34.06,-117.33,0.833
15021,3.0446,26,4.895074946,1.023952096,1762,4.294264339,32.71,-117.09,1.287
15022,4.1842,52,6.482014388,0.967105263,877,2.496394231,37.81,-122.24,2.347
15023,4.4133,45,4.792540793,1.072261072,784,1.853146853,34.05,-118.4,5.00001
15024,2.5437,13,3.479915446,1.022452504,2683,3.515933232,33.2,-117.23,1.105
15025,5.9397,4,7.257142857,1.177142857,785,2.928571429,33.56,-117.81,5.00001
15026,5.9088,34,5.8583878,0.988219895,815,3.853403141,33.92,-118.02,2.414
15027,2.7625,15,5.137724551,1.124316547,799,2.455830389,38.57,-122.87,1.488
15028,5.22,8,5.728194726,1.023904382,2699,2.957496136,33.88,-117.77,2.063
15029,2.4643,24,3.557433231,1.08542247,1848,1.652506372,37.82,-122.25,2.256
15030,5,29,6.042553191,1.1336,1524,3.078,37.4,-122.07,2.346
15031,5.5385,39,7.224867725,0.931623932,707,2.598173516,37.95,-122.47,2.707
15032,4.3281,39,5.882845188,1.065250329,1318,2.39748954,37.72,-122.47,3.469
15033,2.7266,35,3.933911159,1.055254605,1807,3.203342618,34.09,-118.31,1.425
15034,3.0859,33,4.445431472,1.042316258,3009,4.439525692,33.89,-118.19,1.583
15035,2.025,20,3.517676768,1.048484848,1409,2.084459459,33.78,-118.15,1.875
15036,2.9886,34,5.944272446,1.143250689,1157,3.175102599,37.36,-121.82,0.918
15037,3.7198,37,4.44,1.117777778,1032,2.8825,34.25,-118.41,1.834
15038,3.4269,30,5.042079208,1.050536678,1765,4.213414634,33.97,-118.25,1.421
15039,1.9727,16,4.361607143,1.017857143,706,2.34375,38.64,-121.42,0.801
15040,3.6518,17,4.281818182,1.069172932,2184,4.204545455,33.79,-118.3,1.473
15041,4.7386,27,5.669950739,1.015228426,2889,3.916256158,37.67,-122.47,2.314
15042,2.3352,26,2.66013712,1.098474341,1615,2.907733333,34.05,-118.31,1.33
15043,5.527,25,5.93030303,1.025104603,1726,3.184501845,38.32,-122.48,2.298
15044,4.925,5,5.554006969,0.964083176,2372,3.094549499,33.96,-117.55,1.927
15045,6.2263,17,6.345794393,0.990077178,2170,3.320787746,33.88,-118.11,2.865
15046,2.7865,44,3.600790514,1.129594137,896,1.572533849,37.78,-122.17,0.709
15047,2.8438,37,3.525,1.0875,761,1.746,34.13,-118.36,5.00001
15048,3.5156,14,3.483745124,1.089350181,2400,2.241965974,34.06,-118.44,3.25
15049,3.4148,27,4.829351536,1.129909366,1733,2.391330222,37.31,-121.95,2.698
15050,3.0054,20,5.62195122,1.048780488,425,2.385714286,38.44,-122.73,1.186
15051,2.2625,21,5.065913371,1.06231454,1217,1.919233972,38.48,-121.46,1.502
15052,4.0893,20,4.122891566,1.025139665,1628,1.773755656,37.57,-122.02,2.199
15053,1.5536,26,5.414578588,1.087769784,3134,4.385356455,39.51,-121.56,0.647
15054,5.1097,25,6.338842975,1.021582734,2186,2.673652695,34.17,-119.19,2.441
15055,3.5268,17,6.315412186,1.068924303,1151,2.77689243,38.08,-122.17,1.604
15056,5.5,18,6.488188976,1.066193853,1857,2.891690544,32.77,-117.02,1.923
15057,1.2277,26,4.482084691,0.962099125,878,1.710801394,33.76,-118.16,0.875
15058,3.6806,36,5.869444444,1.027777778,673,2.133333333,38.12,-121.29,2.449
15059,6.4232,15,7.329596413,1.040816327,10475,3.009049774,33.88,-117.98,2.685
15060,5.2817,34,6.242382271,1.064263323,1414,2.769516729,34.21,-118.22,3.198
15061,2.5658,31,3.761648746,1.103388358,1418,1.806542056,34.02,-118.48,3.615
15062,3.8,7,5.449350649,1.035714286,2736,2.943833944,33.14,-117.09,1.84
15063,1.875,18,3.404320988,1.082790091,749,3.08654321,35.64,-120.67,3.457
15064,4.1484,18,4.962795941,1.05535841,1777,2.205533597,33.63,-117.94,4.585
15065,2.1179,46,2.647787611,1.056637168,4854,3.164335664,34.05,-118.29,1.815
15066,4.1482,28,4.923847368,1.069182385,2192,1.95523291,37.79,-122.45,5.00001
15067,6.1142,5,6.329317269,1.046728972,4784,2.995689655,38.63,-121.29,1.75
15068,1.9912,24,1.979988198,1.052888527,3786,1.642719486,34.16,-118.37,3.25
15069,2.3421,19,3.822888283,1.098389982,2282,2.526717557,32.8,-117.01,1.156
15070,6.1275,25,6.817991632,0.967032967,4169,3.251082251,34.24,-119.85,2.494
15071,1.948,26,3.859813084,0.975961538,853,1.975961538,34.96,-120.42,1.472
15072,3.0305,13,4.298387097,1.056140351,1312,2.746992481,34.04,-117.19,1.64
15073,2.4107,23,3.205825243,1.034129693,577,1.857819905,33.74,-117.87,1.625
15074,3.7566,17,3.456431535,1.074349442,3132,2.769230769,37.6,-122.02,2.228
15075,4.6069,26,6.08021978,1.01897019,618,2.826923077,33.78,-118.03,2.342
15076,5.6732,18,6.162629758,1.040302267,1118,2.676282051,34.08,-118.07,3.114
15077,3.3689,32,4.893246187,1.049792531,2100,2.156398104,34.1,-118.13,1.875
15078,2.5833,29,5.555952024,1.031991435,1525,3.161490683,39.75,-121.88,0.57
15079,2.9453,25,3.906633907,1.083986562,1804,1.829683698,34.05,-118.39,3.815
15080,4.8811,23,7.164859002,1.111448835,1002,2.932960894,34.62,-120.07,2.792
15081,8.847,10,8.094936709,1.171270718,917,3.002785515,34.19,-117.53,3.356
15082,3.8194,30,4.827285922,0.978201635,2071,2.676283525,34.08,-117.64,1.115
15083,5.5151,6,3.724137931,0.948275862,613,2.172413793,33.51,-117.75,1.853
15084,5.7059,34,7.554545455,1.030120482,1091,2.675182482,37.34,-122.05,4.112
15085,1.5649,16,4.811455847,1.058685446,1658,2.545757072,35.34,-119.06,0.396
15086,5.5121,44,5.966911765,1.058823529,1091,2.87394958,33.87,-118.35,2.592
15087,1.9203,31,4.740402194,1.034734918,721,2.91773309,40.16,-122.17,0.691
15088,3.9167,35,4.716332916,0.960784314,1004,3.090196078,34.07,-117.93,1.583
15089,2.075,38,5.539877301,1.111627907,604,2.779069767,40.6,-124.15,0.84
15090,3.7361,46,5.952879581,1.023746702,1211,2.989528796,34.69,-118.13,1.188
15091,6.939,52,7.083601286,1,1177,2.681676867,33.77,-118.12,5.00001
15092,4.2254,9,5.815340909,1.075675676,5613,3.586486486,38.46,-121.84,1.42
15093,2.5656,27,4.567398119,1.142857143,943,2.841549296,37.77,-120.86,0.888
15094,2.1563,14,4.751282051,1.051282051,1508,8.019047619,38.54,-121.46,0.755
15095,3.7188,32,5.141762452,0.974947808,1056,2.646370023,34.18,-118.39,3.599
15096,2.1514,43,5.738461538,1.069230769,1086,3.076923077,34.04,-118.2,1.188
15097,3.8897,16,5.52173913,1.046568627,2397,2.456521739,33.03,-117.07,2.125
15098,3.067,32,5.408719346,1.041407867,1212,2.945812808,33.96,-117.42,1.172
15099,2.875,43,4.29022082,1.145336226,1203,2.217391304,33.98,-118.22,1.644
15100,1.5156,37,4.962933118,1.057553957,1369,4.041338583,32.71,-117.09,0.771
15101,5.3064,52,6.487632509,1.059633028,2071,3.082099596,37.73,-122.46,2.695
15102,2.7279,24,4.198209719,1.127429806,1720,2.437845304,34.04,-117.92,1.139
15103,5.4851,28,6.150141643,0.960339943,1443,2.694050992,32.78,-117.17,1.643
15104,3.1875,37,5.667785235,1.003937008,600,3.298245614,33.89,-118.01,1.749
15105,4.4536,17,6.406139315,1.017073171,1697,2.832923833,34.41,-118.71,1.761
15106,4.1667,18,5.816358025,1.039239001,1398,3.180555556,38.05,-122.14,1.566
15107,3.6848,23,5.485380117,1.146639511,1052,2.547861507,33.79,-116.89,0.976
15108,2.0819,16,5.081585082,1.028957529,2008,3.483760684,37.65,-121.02,0.646
15109,4.3875,27,4.884848485,0.939393939,1316,2.616161616,33.99,-118.45,3.115
15110,2.9559,47,4.684210526,1.088888889,731,2.223684211,34,-118.46,2.395
15111,3.5048,38,3.935622318,1.057877814,764,2.121348315,33.9,-118.37,1.85
15112,2.862,24,4.771812081,0.959731544,3097,3.167108753,37.58,-122.33,2.75
15113,3.3906,21,3.530645161,1.072580645,1634,2.184079602,33.65,-117.91,2.362
15114,3.0651,17,5.348652932,1.071718539,7665,2.68618267,34.03,-117.05,1.44
15115,2.1078,36,4.843269231,0.942307692,1488,4.053846154,33.92,-118.24,0.912
15116,2.8261,16,6.437007874,1.038167939,600,3.29015544,38.47,-121.42,0.895
15117,3.25,12,5.245508982,1.074733096,3287,2.503386005,33.94,-116.93,0.967
15118,2.8793,42,5.767123288,1.132420091,601,2.863013699,34.13,-118.07,5.00001
15119,3.4821,47,4.16091954,1,951,1.82300885,33.98,-118.46,3.986
15120,4.0227,37,5.005763689,0.976945245,1015,2.952662722,37.31,-122.04,2.846
15121,3.7306,33,4.326164875,1.059233449,1615,3.63592233,33.78,-117.94,1.35
15122,1.7847,30,4.924433249,1.077017115,1483,4.249266862,34.16,-117.33,0.674
15123,2.3971,31,5.764150943,1.225490196,1353,2.902857143,37.97,-121.3,0.781
15124,4.5357,8,6.039906103,1.052380952,2924,2.839506173,33.68,-116.31,1.125
15125,4.5398,52,5.123595506,0.963898917,1067,2.332493703,37.76,-122.49,3.038
15126,1.9209,21,2.926829268,1.036363636,1806,4.374545455,34.06,-118.28,1.625
15127,1.3993,33,4.422535211,1.092378753,1816,2.42562592,35.62,-118.5,0.959
15128,3.5,4,4.945714286,1.122767857,1062,2.988795518,37.59,-121.96,1.991
15129,3.7184,19,4.754065041,0.998019802,1413,3.2996633,37.37,-121.64,1.661
15130,3.89,37,4.944333996,1.056670602,1088,1.944333996,34.15,-118.38,4.208
15131,2.2875,52,3.93902439,1.120512821,522,2.897435897,37.75,-122.42,1.447
15132,4.7578,52,5.763157895,1.071052632,1070,2.294736842,37.76,-122.45,3.084
15133,5.4155,29,5.106212425,1.076923077,1410,2.142651297,34.24,-118.43,3.821
15134,5.2015,32,5.67706422,1.039862543,1870,3.124822695,33.83,-117.89,2.269
15135,2.2938,28,3.865525672,1.11090573,2808,2.392344498,34.02,-118.44,3.312
15136,3.3929,16,5.668213457,1.103092784,1348,2.95821727,34.66,-120.46,1.164
15137,5.2692,27,5.236842105,1.031578947,1633,2.394736842,34.23,-118.4,2.477
15138,3.3125,42,5.291788856,1.024926686,749,2.856304985,33.8,-118.16,2.043
15139,4.6484,16,6.094138544,1.031088083,1816,2.359934853,38.26,-121.3,1.953
15140,2.6292,19,3.820702403,1.423290203,643,1.608133087,33.93,-118.45,2.257
15141,2.1419,36,2.848987109,1.014527687,2031,3.207068193,34.07,-118.25,1.625
15142,8.5184,16,7,1.212765957,1320,4.382978723,32.86,-117.25,5.00001
15143,2.8914,36,4.222405272,1.06878089,3922,2.610526316,33.86,-118.19,1.107
15144,3.6187,52,3.78186398,1.053254438,2811,1.696629213,37.77,-122.44,4.244
15145,3.8068,28,4.703412073,1.144370861,1075,2.655511596,34.16,-118.43,3.267
15146,3.6647,27,5.493333333,1.040729985,836,2.344,37.99,-122.03,1.63
15147,6.6131,15,7.07606264,1.068473609,7604,2.772036474,38.55,-121.05,2.68
15148,4.325,34,6.052795031,1.068649886,757,2.916289593,34.22,-118.54,2.464
15149,3.4028,16,5.670588235,1.290196078,844,2.329411765,38.93,-122.72,1.323
15150,3.125,16,5.758842444,1.060913706,1009,3.346570397,37.82,-121.21,0.952
15151,3.2727,5,5.431192661,1.035613871,7654,3.254920337,33.15,-117.15,1.819
15152,5.5148,44,6.406698565,1,830,2.875598086,33.83,-118.13,3.477
15153,2.1653,21,3.652597403,1.016317016,1621,2.766233766,33.93,-118.13,1.582
15154,3.875,21,4.289215686,1.071753986,2957,2.820045558,37.68,-122.1,1.577
15155,2.9554,30,3.737430168,1.071090047,1816,2.220111732,37.34,-121.88,2.228
15156,3.5,35,5.791562832,1.184357542,1488,3.086956522,38.52,-121.48,0.978
15157,3.4773,36,4.772084806,1.00896861,1073,2.266475645,34.13,-118.2,3.127
15158,5.3707,34,5.791666667,1.090740741,843,2.1875,34.15,-118.41,5.00001
15159,6.18,23,6.159325211,1.033810143,1739,3.18707483,33.92,-117.92,2.795
15160,3.3426,12,4.962825279,1.048327138,1291,3.283911672,32.76,-117.1,1.177
15161,5.5936,24,6.225490196,1.098039216,549,2.776470588,37.24,-121.92,2.384
15162,2.5562,29,4.111111111,1.038888889,2171,3.077777778,34.08,-117.48,1.32
15163,2.5667,39,4.298387097,1.057613169,1806,1.706140351,34.1,-118.25,1.686
15164,1.4531,52,4.090909091,1,55,2.454545455,35.42,-119.03,0.48
15165,10.7582,21,8.715,1.06,199,3.3,33.8,-117.76,5.00001
15166,3.0139,13,5.285714286,0.976190476,1085,2.795238095,40.65,-120.66,0.869
15167,3.6731,9,5.30994152,1.076163265,1188,2.90443686,37.76,-121.42,1.421
15168,3.6934,7,4.869426752,1.090909091,1317,1.954492415,34.17,-118.46,2.781
15169,2.5551,39,4.336099585,1.10817942,3200,4.172576832,33.79,-118.19,1.567
15170,2.7312,33,4.943103275,1.047887324,1484,2.637019231,34.1,-117.36,0.857
15171,2.2981,26,3.67032967,1.071129707,835,2.59508547,33.91,-118.3,1.228
15172,3.5966,7,4.99767712,1.088105727,1524,3.094437257,33.2,-117.25,1.358
15173,9.7194,27,8.187817259,1,947,3.263788969,33.62,-117.86,5.00001
15174,2.0398,12,5.283636364,1.039738704,2062,2.481060606,38.29,-120.34,1.299
15175,2.5562,41,2.682722513,1.132325142,2311,4.296833773,34.05,-118.3,1.109
15176,3.9485,42,5.8828125,1.049382716,756,2.759259259,32.74,-117.99,1.342
15177,4.1321,5,4.930174564,1.033898305,1535,3.186440678,37.69,-121.79,1.745
15178,6.2516,31,6.116788321,1.05048583,4636,2.111692845,33.05,-117.3,3.35
15179,3.9673,26,5.133843212,1.064008982,1530,2.323725055,34.19,-118.62,2.374
15180,3.2188,23,5.002502085,1.045851528,1196,1.985994398,37.99,-121.67,1.742
15181,2.4659,16,3.456445993,0.980769231,448,1.865384615,33.74,-116.45,0.841
15182,3.0833,23,5.665517241,0.98816568,765,2.676899696,38.04,-121.34,1.344
15183,4.0197,15,6.104536489,1.078534031,1184,3.76284585,38.74,-121.23,1.349
15184,5.1321,4,6.268096515,1.042212518,1605,2.647791619,34.03,-117.6,2.115
15185,4.375,52,4.718181818,1.039393939,168,2.252525253,37.8,-122.42,2.309
15186,3.6128,19,3.845208845,1.043290043,11956,2.937321937,34.23,-118.54,2.254
15187,3.025,37,4.436823105,1.090551181,1046,3.109685446,33.93,-118.14,1.589
15188,5.0767,13,4.794007491,1.067173638,1217,3.199704142,34.17,-118,1.848
15189,3.86,26,3.526605505,0.912536443,668,2.523920266,37.3,-121.94,2.169
15190,2.4048,21,2.747720365,1.019283747,3565,2.048582996,34.08,-118.31,1.73
15191,2.6397,23,3.355781449,1.078220859,1315,4.249061856,33.87,-118.17,1.2
15192,2.575,24,3.594594595,1.057823129,6000,3.827160494,34.01,-118.17,1.25
15193,8.0755,52,7.957356077,1.054474708,1176,2.152694611,37.79,-122.45,5.00001
15194,2.8764,22,3.783847981,1.040892193,3256,2.526717557,34.17,-118.3,2.351
15195,4.2143,23,6.078880407,0.958605664,912,3.11546841,36.83,-119.83,1.517
15196,4.6726,21,5.395330739,1.020446097,3800,4.221194879,37.39,-121.86,1.606
15197,2.4435,29,6.065767285,1.422325581,1090,2.738372093,39.92,-122.19,0.976
15198,6.7248,6,7.184039088,0.919491525,1578,3.362720403,37.78,-121.98,3.194
15199,1.8827,26,4.212560386,1.016423358,1607,2.586726998,34.08,-117.04,1.2
15200,6.5405,52,7.06402439,1.068376068,782,2.682656827,37.78,-122.47,4.147
15201,5.5676,4,5.001473839,1.036565978,3500,2.415282392,33.49,-117.68,2.125
15202,2.1464,30,3.448453608,1.187327824,994,3.262345679,33.78,-118.19,1.66
15203,2.6951,26,4.283676704,1.05229794,1640,2.364500792,38.58,-121.31,1.188
15204,6.2907,33,6.483931947,1.017821782,2246,2.835714286,34.17,-118.51,4.025
15205,4.4306,5,5.735849057,1,1353,2.950943396,37.66,-120.97,1.133
15206,4.7009,25,5.826315789,1.040315362,1730,2.371710526,33.85,-117.97,2.083
15207,3.4509,14,5.769065521,1.035911602,6000,2.960556845,38.49,-121.39,1.265
15208,1.8007,19,3.831606218,1.126556017,2672,2.834556371,37.42,-120.76,0.752
15209,2.5833,37,5.233333333,1.08,712,2.673333333,38.52,-121.51,0.985
15210,2.1518,31,5.315457413,1.10022779,955,2.161731207,34,-117.4,0.881
15211,6.8226,52,7.745098039,1.082352941,1400,2.5,34.06,-117.16,3.495
15212,3.6071,34,4.874493927,0.967741935,846,3.315920398,34.07,-118.15,1.873
15213,4.3594,18,6.058479532,1.038997214,1301,3.119158879,37.71,-122.07,2.273
15214,1.75,17,4.733333333,1.034666667,1683,4.252666667,37.93,-121.31,0.546
15215,1.5,37,3.078,0.93,171,3.07,34.01,-118.25,1.107
15216,3.6,25,4.670020121,1.053892216,2300,2.823372781,34.05,-117.97,1.663
15217,2.0066,28,4.375403727,1.027108434,1481,4.949191686,32.71,-117.14,0.948
15218,2.0137,12,3.945827233,1.2027833,2055,3.287213997,33.96,-118.29,1.313
15219,2.4881,47,4.467576792,1.030716724,891,2.030716724,38.97,-123.1,0.893
15220,4.6806,40,6.128851541,1.098726115,635,2.14505893,34.05,-118.44,5.00001
15221,1.8438,36,4.567365269,1.003891051,1105,2.214071856,38.61,-121.44,0.859
15222,2.2125,42,3.693251534,1.078431373,1804,4.338235294,34.2,-118.16,1.141
15223,4.084,16,5.427184466,1.017241379,2184,2.824593128,37.27,-120.47,1.641
15224,6.4667,25,7.448453608,1.026525199,2519,3.373188406,34.17,-118.56,2.67
15225,2.3571,14,5.065918654,1.01863354,3283,3.614906832,34.52,-117.32,0.766
15226,3.9286,18,4.071090047,1.141708543,1279,1.73556231,36.6,-121.9,3.273
15227,3.4482,35,5.803977968,0.972685888,561,2.964365256,37.61,-122.04,1.543
15228,6.1104,16,6.70441989,1.035911602,1313,2.857461024,33.9,-117.86,2.728
15229,3.1458,17,4.078947368,1.010964912,4198,2.6,34.16,-118.45,1.625
15230,3.375,36,5.426890756,0.982587065,928,3.33819242,38.02,-121.25,1.347
15231,3.5403,25,5.749478079,1.187319885,1419,2.426592798,38.13,-122.25,2.013
15232,2.65,31,4.077777778,1.08021978,2363,2.445436508,32.76,-117.06,1.115
15233,6.155,44,5.568281938,0.965779468,1647,2.898734177,37.75,-122.5,3.736
15234,6.8477,25,6.764371895,1.104316547,2810,2.691896024,33.78,-116.43,1.75
15235,1.2542,30,4.666219839,1.014107884,1856,2.647469459,35.06,-117.31,0.605
15236,1.8288,11,4.379310345,1.113960114,617,2.638297872,36.1,-119.45,0.633
15237,3.9583,30,3.950777202,1.090825265,1520,2.006044905,37.5,-122.29,3.878
15238,4.1528,32,3.926686217,1.062369792,2165,1.855140187,37.45,-122.14,5.00001
15239,8.2871,17,8.00286944,1.008264463,1820,3.15658363,37.21,-121.93,3.661
15240,2.5,37,5.430939227,0.974683544,535,2.650924025,40.41,-120.66,0.927
15241,4.2538,33,5.023154848,1.022653722,769,4.285714286,33.93,-118.03,1.733
15242,3.0685,34,4.524390244,1.014634146,1032,2.773170732,37.92,-122.33,1.289
15243,2.8167,36,4.539473684,1.128289474,1185,3.967105263,34.12,-117.99,1.337
15244,3.5446,44,4.876712329,0.922077922,384,2.278661088,33.98,-118.33,1.163
15245,4.8051,37,5.806754732,0.963369963,776,2.183054393,34.04,-118.44,4.562
15246,3.09,24,4.173553719,1.06185567,1187,1.974380165,34.11,-118.34,3.588
15247,5.1017,19,5.966580977,1.066815145,926,2.351118761,37.95,-122.09,2.042
15248,4.2891,25,4.939102564,0.939102564,1030,2.313186813,32.81,-117.21,1.109
15249,2.0109,20,6.472027972,1.362804878,1735,2.243902439,35.37,-118.94,0.95
15250,1.8531,52,4.566115702,1.120274914,1037,2.851239669,39.73,-121.84,0.558
15251,1.9583,13,4.436781609,1.020242915,1040,2.853968254,33.53,-116.87,0.833
15252,3.6788,17,5.009725906,1.021929825,2175,2.800650054,38.66,-121.32,1.795
15253,5.8704,45,6.663716814,1.053398058,494,2.558252427,37.55,-122.34,5.00001
15254,3.5,37,4.001792115,1.049627792,1749,2.848806366,32.75,-117.09,1.192
15255,2.6979,12,5.38813828,1.117834395,1354,2.854368932,34.14,-117.21,1.031
15256,2.6074,37,4.40874036,1.032527881,614,3.174962293,33.98,-118.3,0.917
15257,6.8474,29,6.739130435,0.932065217,658,2.483913043,33.9,-118.01,3.494
15258,2.981,21,4.909090909,1.130909091,1054,2.636363636,32.91,-117.25,3.604
15259,4.7569,23,5.152631579,1.01754386,1332,2.837719298,37.27,-121.87,2.667
